,TEAM,GAME DATE,MIN,EFG%,FTA RATE,TOV%,OREB%,OPP_EFG%,OPP_FTA RATE,OPP_TOV%,OPP_OREB%,OPP,Home/Away,REST,OPP_REST,W/L
1821,PHI,11/28/16,48,0.5,0.151,0.16699999999999998,0.261,0.63,0.403,0.127,0.235,TOR,0,1,3,0
1822,PHI,12/2/16,48,0.426,0.105,0.106,0.273,0.5579999999999999,0.333,0.127,0.184,ORL,1,4,1,0
1823,PHI,12/3/16,48,0.5589999999999999,0.342,0.17600000000000002,0.205,0.5529999999999999,0.382,0.117,0.16699999999999998,BOS,1,1,1,0
1824,PHI,12/5/16,48,0.471,0.267,0.184,0.255,0.526,0.447,0.19,0.238,DEN,1,2,2,0
1825,PHI,12/6/16,48,0.476,0.317,0.159,0.18,0.395,0.407,0.127,0.25,MEM,0,1,1,0
1826,PHI,12/8/16,48,0.495,0.14300000000000002,0.104,0.234,0.435,0.262,0.127,0.239,NOP,0,2,3,1
1827,PHI,12/11/16,48,0.61,0.25,0.221,0.172,0.421,0.171,0.161,0.213,DET,0,3,2,1
1828,PHI,12/14/16,48,0.552,0.29100000000000004,0.14400000000000002,0.368,0.529,0.414,0.111,0.341,TOR,1,3,2,0
1829,PHI,12/16/16,48,0.398,0.273,0.171,0.29600000000000004,0.513,0.278,0.199,0.2,LAL,1,2,2,0
1830,PHI,12/18/16,48,0.5,0.261,0.166,0.265,0.519,0.383,0.154,0.171,BKN,1,2,2,1
1831,PHI,12/20/16,48,0.47,0.256,0.132,0.13,0.484,0.28,0.119,0.302,NOP,1,2,2,0
1832,PHI,12/23/16,48,0.584,0.265,0.191,0.2,0.608,0.468,0.192,0.355,PHX,0,3,2,0
1833,PHI,12/26/16,48,0.551,0.228,0.218,0.21600000000000005,0.489,0.241,0.18600000000000005,0.302,SAC,0,3,3,0
1834,PHI,12/29/16,48,0.4370000000000001,0.092,0.171,0.277,0.5820000000000001,0.384,0.16399999999999998,0.243,UTA,0,3,2,0
1835,PHI,12/30/16,48,0.529,0.46,0.109,0.306,0.53,0.488,0.108,0.275,DEN,0,1,2,1
1836,PHI,1/3/17,48,0.429,0.294,0.16,0.24,0.445,0.244,0.18,0.2,MIN,1,4,2,1
1837,PHI,1/6/17,48,0.525,0.329,0.14800000000000002,0.118,0.511,0.287,0.173,0.245,BOS,0,3,3,0
1838,PHI,1/8/17,48,0.436,0.287,0.115,0.14300000000000002,0.526,0.218,0.213,0.091,BKN,0,2,2,1
1839,PHI,1/11/17,48,0.426,0.221,0.14,0.36,0.512,0.116,0.154,0.21600000000000005,NYK,1,3,2,1
1840,PHI,1/13/17,48,0.5660000000000001,0.263,0.235,0.28600000000000003,0.365,0.376,0.18600000000000005,0.364,CHA,1,2,3,1
1841,PHI,1/14/17,48,0.471,0.241,0.165,0.28300000000000003,0.527,0.198,0.112,0.261,WAS,0,1,3,0
1842,PHI,1/16/17,48,0.5379999999999999,0.462,0.19,0.317,0.5,0.247,0.128,0.208,MIL,0,2,1,1
1843,PHI,1/18/17,48,0.507,0.464,0.22,0.139,0.43,0.267,0.116,0.226,TOR,1,2,1,1
1844,PHI,1/20/17,48,0.457,0.174,0.181,0.277,0.404,0.315,0.127,0.231,POR,1,2,2,1
1845,PHI,1/21/17,48,0.5,0.231,0.218,0.163,0.5329999999999999,0.253,0.134,0.256,ATL,0,1,1,0
1846,PHI,1/24/17,48,0.556,0.244,0.06,0.146,0.5920000000000001,0.5770000000000001,0.196,0.256,LAC,1,3,1,1
1847,PHI,1/25/17,48,0.613,0.333,0.238,0.29,0.5,0.253,0.181,0.306,MIL,0,1,2,1
1848,PHI,1/27/17,48,0.603,0.41,0.198,0.079,0.593,0.34600000000000003,0.223,0.188,HOU,1,2,2,0
1849,PHI,1/29/17,48,0.495,0.141,0.121,0.22,0.551,0.315,0.116,0.238,CHI,0,2,2,0
1850,PHI,1/30/17,48,0.608,0.313,0.158,0.273,0.642,0.392,0.213,0.31,SAC,1,1,2,1
1851,PHI,2/1/17,48,0.494,0.338,0.135,0.122,0.523,0.326,0.117,0.306,DAL,0,2,2,0
1852,PHI,2/2/17,48,0.392,0.261,0.203,0.211,0.461,0.303,0.179,0.292,SAS,0,1,2,0
1853,PHI,2/4/17,48,0.452,0.369,0.141,0.133,0.659,0.28,0.204,0.27,MIA,0,2,3,0
1854,PHI,2/6/17,48,0.453,0.329,0.131,0.212,0.49,0.172,0.129,0.388,DET,0,2,2,0
1855,PHI,2/8/17,48,0.482,0.345,0.07200000000000001,0.14300000000000002,0.601,0.338,0.16,0.17600000000000002,SAS,1,2,2,0
1856,PHI,2/9/17,48,0.479,0.284,0.138,0.245,0.5479999999999999,0.28600000000000003,0.193,0.179,ORL,0,1,2,1
1857,PHI,2/11/17,48,0.506,0.442,0.098,0.224,0.5,0.329,0.188,0.289,MIA,1,2,1,1
1858,PHI,2/13/17,48,0.547,0.198,0.184,0.231,0.506,0.333,0.14800000000000002,0.067,CHA,0,2,2,1
1859,PHI,2/15/17,48,0.516,0.194,0.198,0.267,0.556,0.45,0.211,0.146,BOS,0,2,2,0
1860,PHI,2/24/17,48,0.552,0.345,0.156,0.205,0.45,0.444,0.151,0.231,WAS,1,9,8,1
1861,PHI,2/25/17,48,0.458,0.284,0.117,0.32,0.505,0.253,0.116,0.227,NYK,0,1,2,0
1862,PHI,2/27/17,48,0.512,0.329,0.219,0.293,0.483,0.438,0.134,0.348,GSW,1,2,2,0
1863,PHI,3/1/17,48,0.471,0.259,0.183,0.227,0.617,0.233,0.125,0.211,MIA,0,2,2,0
1864,PHI,3/3/17,48,0.488,0.373,0.159,0.273,0.435,0.393,0.118,0.191,NYK,1,2,2,1
1865,PHI,3/4/17,48,0.568,0.08,0.19,0.15,0.621,0.221,0.078,0.25,DET,1,1,3,0
1866,PHI,3/6/17,48,0.483,0.213,0.14400000000000002,0.304,0.578,0.241,0.153,0.243,MIL,1,2,2,0
1867,PHI,3/9/17,48,0.495,0.213,0.158,0.235,0.489,0.375,0.18,0.333,POR,0,3,2,0
1868,PHI,3/11/17,48,0.536,0.16699999999999998,0.161,0.175,0.5429999999999999,0.358,0.132,0.19,LAC,0,2,2,0
1869,PHI,3/12/17,48,0.5820000000000001,0.405,0.152,0.108,0.523,0.318,0.138,0.189,LAL,0,1,3,1
1870,PHI,3/14/17,48,0.483,0.303,0.207,0.302,0.443,0.398,0.166,0.25,GSW,0,2,3,0
1871,PHI,3/17/17,48,0.6,0.28800000000000003,0.165,0.237,0.374,0.195,0.127,0.098,DAL,1,3,2,1
1872,PHI,3/19/17,48,0.534,0.17,0.156,0.195,0.44,0.345,0.16899999999999998,0.18600000000000005,BOS,1,2,2,1
1873,PHI,3/20/17,48,0.426,0.235,0.138,0.241,0.394,0.489,0.152,0.259,ORL,0,1,3,0
1874,PHI,3/22/17,48,0.471,0.195,0.102,0.14300000000000002,0.568,0.341,0.161,0.486,OKC,0,2,2,0
1875,PHI,3/24/17,48,0.602,0.277,0.188,0.314,0.462,0.341,0.14300000000000002,0.3,CHI,0,2,2,1
1876,PHI,3/26/17,48,0.477,0.159,0.157,0.17,0.466,0.326,0.109,0.231,IND,0,2,2,0
1877,PHI,3/28/17,48,0.484,0.231,0.153,0.245,0.452,0.255,0.124,0.241,BKN,0,2,2,1
1878,PHI,3/29/17,48,0.477,0.126,0.16,0.289,0.481,0.325,0.182,0.35700000000000004,ATL,1,1,1,0
1879,PHI,3/31/17,48,0.555,0.232,0.17800000000000002,0.163,0.595,0.168,0.092,0.271,CLE,0,2,1,0
1880,PHI,4/2/17,48,0.519,0.313,0.212,0.325,0.5760000000000001,0.224,0.153,0.294,TOR,0,2,2,0
1881,PHI,4/4/17,48,0.505,0.278,0.104,0.28600000000000003,0.747,0.44,0.16899999999999998,0.043,BKN,1,2,2,0
1882,PHI,4/6/17,48,0.401,0.242,0.125,0.175,0.473,0.187,0.161,0.2,CHI,1,2,2,0
1883,PHI,4/8/17,48,0.403,0.299,0.189,0.213,0.481,0.253,0.155,0.14,MIL,1,2,2,0
1884,PHI,4/10/17,48,0.5529999999999999,0.413,0.18600000000000005,0.25,0.606,0.247,0.157,0.378,IND,1,2,2,0
1885,PHI,4/12/17,48,0.532,0.215,0.132,0.381,0.5479999999999999,0.386,0.192,0.436,NYK,0,2,3,0
1886,PHX,10/26/16,48,0.494,0.35100000000000003,0.18600000000000005,0.244,0.547,0.302,0.138,0.244,SAC,1,0,0,0
1887,PHX,10/28/16,48,0.473,0.34,0.129,0.14,0.443,0.396,0.182,0.275,OKC,0,2,2,0
1888,PHX,10/30/16,48,0.456,0.278,0.118,0.234,0.47,0.398,0.15,0.152,GSW,1,2,2,0
1889,PHX,10/31/16,48,0.446,0.369,0.193,0.204,0.5379999999999999,0.475,0.149,0.128,LAC,0,1,1,0
1890,PHX,11/2/16,48,0.451,0.29100000000000004,0.105,0.246,0.475,0.208,0.13,0.182,POR,1,2,1,1
1891,PHX,11/4/16,48,0.473,0.301,0.146,0.245,0.511,0.298,0.08199999999999999,0.113,NOP,0,2,2,1
1892,PHX,11/6/16,48,0.473,0.308,0.163,0.224,0.511,0.389,0.174,0.341,LAL,0,2,2,0
1893,PHX,11/8/16,48,0.541,0.384,0.158,0.349,0.642,0.34600000000000003,0.188,0.212,POR,0,2,2,0
1894,PHX,11/9/16,48,0.5,0.35700000000000004,0.171,0.238,0.41,0.36,0.113,0.188,DET,1,1,2,1
1895,PHX,11/12/16,48,0.411,0.196,0.108,0.258,0.5710000000000001,0.35700000000000004,0.157,0.136,BKN,1,3,3,0
1896,PHX,11/13/16,48,0.556,0.289,0.122,0.18600000000000005,0.609,0.35600000000000004,0.147,0.211,GSW,0,1,3,0
1897,PHX,11/16/16,48,0.544,0.3670000000000001,0.159,0.16699999999999998,0.527,0.258,0.135,0.333,DEN,0,3,3,0
1898,PHX,11/18/16,48,0.521,0.18600000000000005,0.121,0.419,0.48,0.382,0.18600000000000005,0.263,IND,0,2,2,1
1899,PHX,11/19/16,48,0.457,0.37,0.136,0.24,0.622,0.233,0.17600000000000002,0.158,PHI,0,1,2,0
1900,PHX,11/21/16,48,0.489,0.165,0.199,0.295,0.462,0.374,0.115,0.264,WAS,0,2,2,0
1901,PHX,11/23/16,48,0.514,0.301,0.181,0.154,0.401,0.253,0.109,0.224,ORL,0,2,2,1
1902,PHX,11/25/16,48,0.443,0.266,0.254,0.3,0.441,0.294,0.16699999999999998,0.234,MIN,1,2,2,0
1903,PHX,11/27/16,48,0.466,0.404,0.103,0.188,0.511,0.36,0.114,0.213,DEN,1,2,2,0
1904,PHX,11/30/16,48,0.506,0.281,0.163,0.28300000000000003,0.556,0.112,0.203,0.2,ATL,1,3,2,1
1905,PHX,12/3/16,48,0.511,0.231,0.14800000000000002,0.304,0.718,0.436,0.16399999999999998,0.214,GSW,0,3,2,0
1906,PHX,12/6/16,48,0.5,0.298,0.17,0.293,0.575,0.438,0.165,0.171,UTA,0,3,1,0
1907,PHX,12/7/16,48,0.453,0.212,0.2,0.196,0.494,0.526,0.17600000000000002,0.279,IND,1,1,2,0
1908,PHX,12/9/16,48,0.542,0.221,0.077,0.188,0.511,0.391,0.14800000000000002,0.222,LAL,0,2,2,1
1909,PHX,12/11/16,48,0.531,0.271,0.146,0.28600000000000003,0.474,0.361,0.109,0.246,NOP,1,2,1,0
1910,PHX,12/13/16,48,0.457,0.355,0.16399999999999998,0.333,0.428,0.392,0.12,0.196,NYK,1,2,2,1
1911,PHX,12/15/16,48,0.459,0.212,0.146,0.212,0.561,0.35100000000000003,0.207,0.273,SAS,1,2,1,0
1912,PHX,12/17/16,48,0.478,0.222,0.179,0.333,0.5489999999999999,0.42,0.14,0.27,OKC,0,2,3,0
1913,PHX,12/19/16,48,0.506,0.4270000000000001,0.16,0.211,0.529,0.29100000000000004,0.181,0.297,MIN,0,2,2,0
1914,PHX,12/21/16,48,0.522,0.215,0.093,0.333,0.64,0.302,0.119,0.231,HOU,1,2,1,0
1915,PHX,12/23/16,48,0.608,0.468,0.192,0.355,0.584,0.265,0.191,0.2,PHI,1,2,3,1
1916,PHX,12/26/16,48,0.46,0.267,0.16399999999999998,0.302,0.5820000000000001,0.326,0.174,0.213,HOU,0,3,3,0
1917,PHX,12/28/16,48,0.534,0.324,0.221,0.189,0.569,0.287,0.163,0.381,SAS,0,2,3,0
1918,PHX,12/29/16,48,0.5,0.277,0.198,0.261,0.447,0.387,0.194,0.205,TOR,1,1,1,1
1919,PHX,12/31/16,48,0.454,0.115,0.118,0.184,0.534,0.274,0.165,0.158,UTA,0,2,2,0
1920,PHX,1/2/17,48,0.392,0.21600000000000005,0.115,0.328,0.506,0.475,0.183,0.293,LAC,0,2,2,0
1921,PHX,1/3/17,48,0.526,0.28600000000000003,0.196,0.317,0.429,0.17600000000000002,0.135,0.294,MIA,1,1,2,1
1922,PHX,1/5/17,48,0.488,0.259,0.173,0.429,0.513,0.215,0.122,0.16699999999999998,DAL,0,2,2,1
1923,PHX,1/8/17,48,0.58,0.218,0.145,0.342,0.628,0.232,0.205,0.361,CLE,1,3,2,0
1924,PHX,1/12/17,48,0.551,0.34600000000000003,0.206,0.35100000000000003,0.5670000000000001,0.191,0.102,0.19,DAL,1,4,3,0
1925,PHX,1/14/17,48,0.506,0.282,0.157,0.35700000000000004,0.57,0.479,0.16699999999999998,0.16699999999999998,SAS,1,2,2,1
1926,PHX,1/16/17,48,0.525,0.21,0.108,0.158,0.506,0.27,0.086,0.298,UTA,1,2,2,0
1927,PHX,1/19/17,48,0.459,0.365,0.161,0.319,0.618,0.224,0.118,0.114,CLE,0,3,3,0
1928,PHX,1/21/17,48,0.488,0.318,0.136,0.311,0.511,0.18,0.138,0.333,NYK,0,2,2,1
1929,PHX,1/22/17,48,0.563,0.354,0.151,0.2,0.44,0.422,0.099,0.156,TOR,0,1,2,1
1930,PHX,1/24/17,48,0.483,0.3720000000000001,0.147,0.289,0.56,0.28600000000000003,0.151,0.244,MIN,1,2,2,0
1931,PHX,1/26/17,48,0.596,0.191,0.111,0.229,0.564,0.407,0.154,0.487,DEN,0,2,2,0
1932,PHX,1/28/17,48,0.484,0.35200000000000004,0.105,0.22,0.5379999999999999,0.525,0.14400000000000002,0.22,DEN,1,2,2,0
1933,PHX,1/30/17,48,0.453,0.527,0.179,0.277,0.588,0.3,0.183,0.256,MEM,1,2,2,0
1934,PHX,2/1/17,48,0.443,0.365,0.113,0.309,0.547,0.447,0.096,0.229,LAC,1,2,4,0
1935,PHX,2/3/17,48,0.494,0.455,0.122,0.14,0.506,0.259,0.128,0.154,SAC,0,2,3,1
1936,PHX,2/4/17,48,0.478,0.33,0.159,0.28600000000000003,0.677,0.4270000000000001,0.153,0.257,MIL,1,1,1,0
1937,PHX,2/6/17,48,0.457,0.269,0.14400000000000002,0.188,0.505,0.239,0.123,0.184,NOP,0,2,2,0
1938,PHX,2/8/17,48,0.362,0.391,0.16,0.375,0.583,0.472,0.225,0.282,MEM,0,2,2,0
1939,PHX,2/10/17,48,0.547,0.13699999999999998,0.093,0.31,0.459,0.256,0.116,0.28600000000000003,CHI,1,2,2,1
1940,PHX,2/11/17,48,0.436,0.277,0.16899999999999998,0.235,0.6,0.459,0.196,0.348,HOU,0,1,2,0
1941,PHX,2/13/17,48,0.473,0.258,0.173,0.289,0.526,0.449,0.153,0.14300000000000002,NOP,1,2,1,0
1942,PHX,2/15/17,48,0.614,0.386,0.142,0.293,0.425,0.301,0.109,0.13,LAL,1,2,1,1
1943,PHX,2/24/17,48,0.57,0.269,0.165,0.18600000000000005,0.531,0.316,0.107,0.239,CHI,0,9,8,0
1944,PHX,2/26/17,48,0.512,0.193,0.212,0.308,0.5529999999999999,0.237,0.204,0.16699999999999998,MIL,0,2,2,0
1945,PHX,2/28/17,48,0.56,0.289,0.132,0.229,0.628,0.337,0.103,0.333,MEM,0,2,2,0
1946,PHX,3/2/17,48,0.643,0.325,0.184,0.138,0.449,0.315,0.14800000000000002,0.191,CHA,1,2,2,1
1947,PHX,3/3/17,48,0.522,0.348,0.154,0.2,0.477,0.402,0.172,0.234,OKC,1,1,1,1
1948,PHX,3/5/17,48,0.468,0.277,0.103,0.2,0.453,0.471,0.136,0.259,BOS,1,2,2,1
1949,PHX,3/7/17,48,0.574,0.375,0.16899999999999998,0.205,0.494,0.589,0.095,0.184,WAS,1,2,2,0
1950,PHX,3/9/17,48,0.495,0.275,0.192,0.391,0.541,0.245,0.087,0.28,LAL,1,2,2,0
1951,PHX,3/11/17,48,0.494,0.241,0.112,0.116,0.439,0.486,0.14,0.222,DAL,0,2,1,1
1952,PHX,3/12/17,48,0.468,0.215,0.095,0.13,0.541,0.29100000000000004,0.13699999999999998,0.205,POR,1,1,1,0
1953,PHX,3/15/17,48,0.43,0.131,0.118,0.28600000000000003,0.519,0.43,0.173,0.205,SAC,1,3,2,0
1954,PHX,3/17/17,48,0.448,0.345,0.154,0.255,0.474,0.219,0.118,0.17800000000000002,ORL,1,2,1,0
1955,PHX,3/19/17,48,0.384,0.303,0.038,0.177,0.5,0.326,0.114,0.25,DET,0,2,2,0
1956,PHX,3/21/17,48,0.463,0.354,0.221,0.238,0.495,0.24,0.14400000000000002,0.354,MIA,0,2,2,0
1957,PHX,3/23/17,48,0.403,0.366,0.177,0.254,0.495,0.442,0.15,0.327,BKN,0,2,2,0
1958,PHX,3/24/17,48,0.488,0.57,0.118,0.208,0.5429999999999999,0.3720000000000001,0.133,0.235,BOS,0,1,2,0
1959,PHX,3/26/17,48,0.5429999999999999,0.272,0.127,0.195,0.563,0.276,0.07200000000000001,0.205,CHA,0,2,2,0
1960,PHX,3/28/17,48,0.401,0.25,0.139,0.25,0.435,0.341,0.17600000000000002,0.209,ATL,0,2,2,0
1961,PHX,3/30/17,48,0.5710000000000001,0.261,0.135,0.289,0.625,0.425,0.146,0.189,LAC,1,2,1,0
1962,PHX,4/1/17,48,0.542,0.381,0.16699999999999998,0.302,0.5489999999999999,0.337,0.113,0.268,POR,0,2,2,0
1963,PHX,4/2/17,48,0.46,0.29,0.202,0.4,0.54,0.23,0.134,0.25,HOU,1,1,2,0
1964,PHX,4/5/17,48,0.451,0.252,0.145,0.385,0.579,0.27,0.139,0.16699999999999998,GSW,1,3,1,0
1965,PHX,4/7/17,48,0.5660000000000001,0.373,0.086,0.316,0.408,0.359,0.106,0.4,OKC,1,2,2,1
1966,PHX,4/9/17,48,0.6,0.4,0.122,0.229,0.505,0.196,0.102,0.327,DAL,1,2,2,1
1967,PHX,4/11/17,48,0.413,0.22,0.081,0.277,0.5720000000000001,0.518,0.122,0.211,SAC,0,2,2,0
1968,POR,10/25/16,48,0.607,0.293,0.14,0.16699999999999998,0.537,0.195,0.14400000000000002,0.171,UTA,1,0,0,1
1969,POR,10/27/16,48,0.482,0.376,0.135,0.214,0.451,0.505,0.077,0.278,LAC,1,2,0,0
1970,POR,10/29/16,48,0.51,0.214,0.135,0.1,0.41,0.39,0.14400000000000002,0.28600000000000003,DEN,0,2,3,1
1971,POR,11/1/16,48,0.512,0.244,0.168,0.136,0.618,0.258,0.14800000000000002,0.212,GSW,1,3,2,0
1972,POR,11/2/16,48,0.475,0.208,0.13,0.182,0.451,0.29100000000000004,0.105,0.246,PHX,0,1,2,0
1973,POR,11/4/16,48,0.525,0.325,0.142,0.159,0.47,0.241,0.133,0.16699999999999998,DAL,0,2,2,1
1974,POR,11/6/16,48,0.5489999999999999,0.38,0.161,0.135,0.42,0.395,0.135,0.273,MEM,0,2,2,1
1975,POR,11/8/16,48,0.642,0.34600000000000003,0.188,0.212,0.541,0.384,0.158,0.349,PHX,1,2,2,1
1976,POR,11/9/16,48,0.386,0.159,0.14400000000000002,0.212,0.5,0.379,0.07400000000000001,0.28,LAC,0,1,2,0
1977,POR,11/11/16,48,0.599,0.314,0.125,0.16699999999999998,0.523,0.398,0.142,0.31,SAC,1,2,1,1
1978,POR,11/13/16,48,0.434,0.32299999999999995,0.075,0.246,0.456,0.319,0.17,0.348,DEN,1,2,1,1
1979,POR,11/15/16,48,0.405,0.189,0.111,0.238,0.454,0.28600000000000003,0.099,0.358,CHI,1,2,3,0
1980,POR,11/17/16,48,0.511,0.233,0.127,0.213,0.5579999999999999,0.263,0.127,0.354,HOU,0,2,1,0
1981,POR,11/18/16,48,0.443,0.295,0.139,0.265,0.604,0.244,0.091,0.028,NOP,0,1,2,0
1982,POR,11/20/16,48,0.665,0.247,0.14800000000000002,0.242,0.452,0.333,0.095,0.208,BKN,0,2,2,1
1983,POR,11/22/16,48,0.477,0.302,0.156,0.25,0.516,0.083,0.127,0.233,NYK,0,2,2,0
1984,POR,11/23/16,48,0.594,0.211,0.092,0.22,0.65,0.3,0.106,0.237,CLE,0,1,5,0
1985,POR,11/25/16,48,0.53,0.17,0.103,0.273,0.5589999999999999,0.382,0.139,0.048,NOP,1,2,2,1
1986,POR,11/27/16,48,0.5539999999999999,0.349,0.146,0.21600000000000005,0.665,0.341,0.112,0.206,HOU,1,2,2,0
1987,POR,11/30/16,48,0.606,0.202,0.073,0.333,0.542,0.486,0.16899999999999998,0.133,IND,1,3,3,1
1988,POR,12/3/16,48,0.455,0.27,0.093,0.24,0.477,0.174,0.142,0.18600000000000005,MIA,1,3,2,1
1989,POR,12/5/16,48,0.532,0.194,0.099,0.222,0.464,0.458,0.15,0.349,CHI,0,2,2,1
1990,POR,12/7/16,48,0.535,0.224,0.161,0.217,0.584,0.481,0.102,0.128,MIL,0,2,2,0
1991,POR,12/8/16,48,0.348,0.488,0.122,0.232,0.391,0.345,0.132,0.278,MEM,0,1,2,0
1992,POR,12/10/16,48,0.585,0.195,0.192,0.237,0.5720000000000001,0.337,0.132,0.238,IND,0,2,1,0
1993,POR,12/12/16,48,0.563,0.287,0.158,0.342,0.534,0.315,0.128,0.31,LAC,0,2,2,0
1994,POR,12/13/16,48,0.588,0.338,0.14300000000000002,0.229,0.425,0.322,0.201,0.35600000000000004,OKC,1,1,2,1
1995,POR,12/15/16,48,0.511,0.409,0.136,0.326,0.601,0.417,0.13699999999999998,0.161,DEN,0,2,3,0
1996,POR,12/17/16,48,0.442,0.233,0.111,0.13,0.667,0.299,0.14400000000000002,0.273,GSW,0,2,2,0
1997,POR,12/20/16,48,0.535,0.465,0.092,0.35700000000000004,0.625,0.597,0.103,0.133,SAC,0,3,2,0
1998,POR,12/21/16,48,0.514,0.389,0.184,0.243,0.464,0.277,0.117,0.227,DAL,1,1,2,0
1999,POR,12/23/16,48,0.519,0.203,0.183,0.238,0.5770000000000001,0.269,0.139,0.361,SAS,1,2,1,0
2000,POR,12/26/16,48,0.47,0.217,0.184,0.224,0.4,0.253,0.116,0.246,TOR,1,3,3,0
2001,POR,12/28/16,48,0.5539999999999999,0.297,0.16899999999999998,0.132,0.449,0.29100000000000004,0.117,0.13,SAC,1,2,2,1
2002,POR,12/30/16,48,0.494,0.273,0.115,0.051,0.5710000000000001,0.321,0.179,0.324,SAS,0,2,2,0
2003,POR,1/1/17,48,0.534,0.384,0.147,0.105,0.443,0.207,0.172,0.26,MIN,0,2,2,1
2004,POR,1/4/17,48,0.517,0.315,0.158,0.262,0.58,0.333,0.141,0.195,GSW,0,3,2,0
2005,POR,1/5/17,48,0.605,0.37,0.131,0.211,0.477,0.384,0.108,0.204,LAL,1,1,2,1
2006,POR,1/8/17,48,0.597,0.122,0.165,0.16699999999999998,0.552,0.114,0.08800000000000001,0.146,DET,1,3,3,0
2007,POR,1/10/17,48,0.547,0.235,0.124,0.237,0.44,0.313,0.105,0.18,LAL,0,2,2,1
2008,POR,1/11/17,48,0.484,0.172,0.121,0.271,0.396,0.341,0.16399999999999998,0.255,CLE,1,1,1,1
2009,POR,1/13/17,48,0.454,0.258,0.094,0.25,0.5539999999999999,0.313,0.149,0.225,ORL,1,2,2,0
2010,POR,1/16/17,48,0.466,0.284,0.15,0.264,0.564,0.29100000000000004,0.124,0.279,WAS,0,3,2,0
2011,POR,1/18/17,48,0.394,0.117,0.16,0.259,0.534,0.195,0.122,0.18600000000000005,CHA,0,2,2,0
2012,POR,1/20/17,48,0.404,0.315,0.127,0.231,0.457,0.174,0.181,0.277,PHI,0,2,2,0
2013,POR,1/21/17,48,0.522,0.391,0.124,0.214,0.527,0.337,0.18600000000000005,0.333,BOS,0,1,3,1
2014,POR,1/25/17,48,0.5,0.222,0.109,0.196,0.452,0.149,0.14800000000000002,0.259,LAL,1,4,3,1
2015,POR,1/27/17,48,0.568,0.259,0.127,0.2,0.539,0.429,0.119,0.28600000000000003,MEM,1,2,2,1
2016,POR,1/29/17,48,0.5479999999999999,0.129,0.168,0.225,0.506,0.494,0.17,0.195,GSW,1,2,1,0
2017,POR,1/31/17,48,0.511,0.247,0.08,0.22,0.464,0.301,0.099,0.07,CHA,1,2,3,1
2018,POR,2/3/17,48,0.506,0.227,0.096,0.261,0.586,0.303,0.077,0.059,DAL,1,3,2,0
2019,POR,2/5/17,48,0.46,0.241,0.132,0.22,0.429,0.28600000000000003,0.114,0.34,OKC,0,2,2,0
2020,POR,2/7/17,48,0.552,0.279,0.16,0.391,0.573,0.4270000000000001,0.07400000000000001,0.051,DAL,0,2,1,1
2021,POR,2/9/17,48,0.565,0.403,0.166,0.256,0.5379999999999999,0.297,0.083,0.311,BOS,1,2,1,0
2022,POR,2/13/17,48,0.4370000000000001,0.243,0.156,0.328,0.434,0.578,0.085,0.13699999999999998,ATL,1,4,3,0
2023,POR,2/15/17,48,0.462,0.253,0.177,0.196,0.586,0.284,0.146,0.22,UTA,0,2,2,0
2024,POR,2/23/17,48,0.562,0.333,0.193,0.25,0.436,0.453,0.134,0.265,ORL,0,8,8,1
2025,POR,2/26/17,48,0.5,0.443,0.113,0.19,0.583,0.34600000000000003,0.105,0.139,TOR,0,3,2,0
2026,POR,2/28/17,48,0.583,0.262,0.219,0.2,0.466,0.298,0.073,0.276,DET,0,2,2,0
2027,POR,3/2/17,48,0.557,0.443,0.141,0.243,0.459,0.3720000000000001,0.12,0.25,OKC,1,2,2,1
2028,POR,3/4/17,48,0.6629999999999999,0.256,0.127,0.207,0.605,0.198,0.141,0.205,BKN,1,2,1,1
2029,POR,3/7/17,48,0.618,0.318,0.124,0.308,0.5760000000000001,0.353,0.165,0.333,OKC,0,3,2,1
2030,POR,3/9/17,48,0.489,0.375,0.18,0.333,0.495,0.213,0.158,0.235,PHI,1,2,3,1
2031,POR,3/11/17,48,0.596,0.17,0.138,0.159,0.589,0.311,0.122,0.2,WAS,1,2,1,0
2032,POR,3/12/17,48,0.541,0.29100000000000004,0.13699999999999998,0.205,0.468,0.215,0.095,0.13,PHX,0,1,1,1
2033,POR,3/14/17,48,0.375,0.342,0.168,0.151,0.513,0.375,0.053,0.091,NOP,0,2,3,0
2034,POR,3/15/17,48,0.531,0.35,0.115,0.205,0.54,0.17,0.142,0.244,SAS,0,1,2,1
2035,POR,3/18/17,48,0.552,0.218,0.211,0.361,0.403,0.364,0.126,0.226,ATL,0,3,2,1
2036,POR,3/19/17,48,0.584,0.289,0.13,0.333,0.517,0.227,0.097,0.302,MIA,0,1,2,1
2037,POR,3/21/17,48,0.446,0.313,0.147,0.265,0.461,0.133,0.136,0.265,MIL,1,2,3,0
2038,POR,3/23/17,48,0.556,0.363,0.136,0.244,0.438,0.227,0.111,0.184,NYK,1,2,1,1
2039,POR,3/25/17,48,0.711,0.239,0.168,0.16,0.5,0.421,0.087,0.162,MIN,1,2,1,1
2040,POR,3/26/17,48,0.472,0.202,0.133,0.226,0.423,0.202,0.1,0.02,LAL,0,1,2,1
2041,POR,3/28/17,48,0.5379999999999999,0.363,0.09,0.3,0.516,0.213,0.125,0.273,DEN,1,2,2,1
2042,POR,3/30/17,48,0.55,0.244,0.119,0.275,0.484,0.253,0.17,0.302,HOU,1,2,2,1
