ID,Year,Player,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
23871,2016,Chris McCullough,PF,20,BRK,24,0.47,0.211,-0.1,0.4,0.3,44,109,0.404,31,75,0.413,0.463,11,23,0.478,9,39,112
23872,2016,K.J. McDaniels,SF,22,HOU,37,0.522,0.417,0.1,0.1,0.2,29,72,0.403,22,47,0.468,0.451,24,30,0.8,10,30,89
23873,2016,Doug McDermott,SF,24,CHI,81,0.561,0.13,2.1,0.7,2.8,291,644,0.452,181,385,0.47,0.537,72,84,0.857,59,127,764
23874,2016,Mitch McGary,PF,23,OKC,20,0.474,0.435,-0.1,0.1,0,11,23,0.478,11,19,0.579,0.478,4,10,0.4,3,10,26
23875,2016,JaVale McGee,C,28,DAL,34,0.574,0.269,0.6,0.5,1.1,77,134,0.575,77,133,0.579,0.575,18,36,0.5,3,49,172
23876,2016,Ben McLemore,SG,22,SAC,68,0.531,0.226,-0.4,0.7,0.3,195,455,0.429,128,270,0.474,0.502,74,103,0.718,79,140,531
23877,2016,Jordan McRae,PG,24,TOT,22,0.548,0.359,0.2,0.1,0.4,34,78,0.436,24,56,0.429,0.5,21,28,0.75,25,17,99
23878,2016,Jordan McRae,PG,24,PHO,7,0.567,0.577,0.1,0,0.2,11,26,0.423,8,15,0.533,0.481,12,15,0.8,10,7,37
23879,2016,Jordan McRae,PG,24,CLE,15,0.537,0.25,0.1,0.1,0.2,23,52,0.442,16,41,0.39,0.51,9,13,0.692,15,10,62
23880,2016,Josh McRoberts,PF,28,MIA,42,0.453,0.27,0.1,0.7,0.8,55,148,0.372,43,99,0.434,0.412,28,40,0.7,81,68,150
23881,2016,Jodie Meeks,SG,28,DET,3,0.506,0.2,0.1,0,0.1,7,20,0.35,3,11,0.273,0.45,4,4,1,3,2,22
23882,2016,Salah Mejri,C,29,DAL,34,0.636,0.59,0.6,0.7,1.3,49,78,0.628,49,77,0.636,0.628,27,46,0.587,10,54,125
23883,2016,Jordan Mickey,PF,21,BOS,16,0.398,0.455,0,0.1,0.1,8,22,0.364,8,22,0.364,0.364,5,10,0.5,1,5,21
23884,2016,Khris Middleton,SG,24,MIL,79,0.56,0.273,4.3,1.8,6.1,507,1142,0.444,364,781,0.466,0.507,277,312,0.888,331,204,1434
23885,2016,C.J. Miles,SF,28,IND,64,0.547,0.196,1.2,1.9,3.1,259,634,0.409,117,247,0.474,0.521,93,124,0.75,63,142,753
23886,2016,Andre Miller,PG,39,TOT,39,0.6,0.302,0.6,0.4,1,59,106,0.557,57,98,0.582,0.566,24,32,0.75,87,46,144
23887,2016,Andre Miller,PG,39,MIN,26,0.663,0.328,0.5,0.1,0.5,36,58,0.621,35,54,0.648,0.629,15,19,0.789,58,32,88
23888,2016,Andre Miller,PG,39,SAS,13,0.521,0.271,0.1,0.3,0.4,23,48,0.479,22,44,0.5,0.49,9,13,0.692,29,14,56
23889,2016,Mike Miller,SF,35,DEN,47,0.508,0,0.1,0.3,0.3,22,62,0.355,3,10,0.3,0.508,0,0,,40,53,63
23890,2016,Patty Mills,PG,27,SAS,81,0.541,0.095,2.2,2.6,4.8,260,612,0.425,137,292,0.469,0.525,47,58,0.81,226,102,690
23891,2016,Elijah Millsap,SG,28,UTA,20,0.384,0.462,-0.2,0.3,0.1,11,39,0.282,10,27,0.37,0.295,13,18,0.722,19,33,36
23892,2016,Paul Millsap,PF,30,ATL,81,0.556,0.383,4.1,6,10.1,501,1066,0.47,427,834,0.512,0.505,309,408,0.757,265,237,1385
23893,2016,Nikola Mirotic,PF,24,CHI,66,0.564,0.297,1.8,2.2,3.9,248,609,0.407,113,263,0.43,0.518,146,181,0.807,100,151,777
23894,2016,Nazr Mohammed,C,38,OKC,5,0.68,0.4,0,0,0,3,5,0.6,3,5,0.6,0.6,2,2,1,0,4,8
23895,2016,Greg Monroe,C,25,MIL,79,0.562,0.327,5,2.4,7.5,491,941,0.522,491,940,0.522,0.522,228,308,0.74,178,163,1210
23896,2016,Luis Montero,SG,22,POR,12,0.337,0.211,-0.2,0,-0.2,5,19,0.263,4,10,0.4,0.289,3,4,0.75,1,1,14
23897,2016,E'Twaun Moore,SG,26,CHI,59,0.548,0.09,0.9,1,1.8,187,389,0.481,140,285,0.491,0.541,22,35,0.629,99,103,443
23898,2016,Eric Moreland,PF,24,SAC,8,0.515,0.667,0,0,0,3,6,0.5,3,6,0.5,0.5,2,4,0.5,1,4,8
23899,2016,Marcus Morris,SF,26,DET,80,0.531,0.287,2.9,2.5,5.4,410,945,0.434,302,647,0.467,0.491,203,271,0.749,201,170,1131
23900,2016,Markieff Morris,PF,26,TOT,64,0.489,0.205,-1.2,1.7,0.5,305,718,0.425,258,563,0.458,0.458,108,147,0.735,124,184,765
23901,2016,Markieff Morris,PF,26,PHO,37,0.456,0.213,-1.3,0.8,-0.5,171,431,0.397,149,355,0.42,0.422,66,92,0.717,87,104,430
23902,2016,Markieff Morris,PF,26,WAS,27,0.538,0.192,0.2,0.9,1.1,134,287,0.467,109,208,0.524,0.51,42,55,0.764,37,80,335
23903,2016,Anthony Morrow,SG,30,OKC,68,0.543,0.117,1.4,0.5,1.9,136,333,0.408,57,129,0.442,0.527,29,39,0.744,24,64,380
23904,2016,Donatas Motiejunas,PF,25,HOU,37,0.504,0.259,0,0.3,0.3,90,205,0.439,74,148,0.5,0.478,34,53,0.642,41,69,230
23905,2016,Timofey Mozgov,C,29,CLE,76,0.593,0.265,1.8,1.9,3.7,203,359,0.565,202,352,0.574,0.567,68,95,0.716,33,159,475
23906,2016,Emmanuel Mudiay,PG,19,DEN,68,0.437,0.231,-3.3,1.2,-2.1,329,905,0.364,255,673,0.379,0.404,140,209,0.67,372,141,872
23907,2016,Shabazz Muhammad,SF,23,MIN,82,0.548,0.355,2.6,0.2,2.7,317,681,0.465,273,529,0.516,0.498,185,242,0.764,52,94,863
23908,2016,Xavier Munford,SG,23,MEM,14,0.481,0.182,-0.2,0.2,0.1,32,77,0.416,23,54,0.426,0.474,7,14,0.5,22,25,80
23909,2016,Mike Muscala,C,24,ATL,60,0.576,0.257,0.7,0.9,1.6,76,152,0.5,64,113,0.566,0.539,31,39,0.795,34,72,195
23910,2016,Larry Nance,PF,23,LAL,63,0.544,0.157,1.3,0.9,2.2,158,300,0.527,157,290,0.541,0.528,32,47,0.681,44,124,349
23911,2016,Shabazz Napier,PG,24,ORL,55,0.46,0.224,-0.3,0.4,0.1,68,201,0.338,34,97,0.351,0.423,33,45,0.733,97,38,203
23912,2016,Gary Neal,SG,31,WAS,40,0.558,0.169,0.9,0.5,1.4,151,325,0.465,110,225,0.489,0.528,47,55,0.855,47,55,390
23913,2016,Jameer Nelson,PG,33,DEN,39,0.464,0.114,0.1,0.4,0.5,113,307,0.368,70,163,0.429,0.438,30,35,0.857,190,100,299
23914,2016,Raul Neto,PG,23,UTA,81,0.53,0.167,0.2,1.6,1.8,180,418,0.431,116,256,0.453,0.507,52,70,0.743,174,122,476
23915,2016,Andrew Nicholson,PF,26,ORL,56,0.567,0.21,0.8,0.8,1.6,146,310,0.471,105,196,0.536,0.537,51,65,0.785,25,69,384
23916,2016,Joakim Noah,C,30,CHI,29,0.406,0.338,0,1.1,1.1,51,133,0.383,51,132,0.386,0.383,22,45,0.489,110,77,124
23917,2016,Nerlens Noel,C,21,PHI,67,0.544,0.387,0.3,2.8,3,306,587,0.521,305,585,0.521,0.522,134,227,0.59,122,192,747
