SAC	SAC vs. PHX	12/12/2017		W	48	99	38	89	42.7	7	22	31.8	16	22	72.7	11	34	45	21	9	9	3	18	7	
BKN	BKN vs. WAS	12/12/2017		W	48	103	34	84	40.5	10	43	23.3	25	33	75.8	9	44	53	26	14	4	6	21	5	
DET	DET vs. DEN	12/12/2017		L	48	84	28	79	35.4	9	25	36.0	19	22	86.4	11	29	40	17	21	7	2	16	-19	
PHI	PHI @ MIN	12/12/2017		W	53	117	40	80	50.0	11	26	42.3	26	31	83.9	7	45	52	32	26	6	3	18	5	
PHX	PHX @ SAC	12/12/2017		L	48	92	37	90	41.1	7	32	21.9	11	14	78.6	13	32	45	22	12	5	4	18	-7	
ATL	ATL @ CLE	12/12/2017		L	48	114	43	92	46.7	16	36	44.4	12	13	92.3	10	27	37	26	10	8	4	17	-9	
DAL	DAL vs. SAS	12/12/2017		W	48	95	38	89	42.7	9	24	37.5	10	12	83.3	8	41	49	17	8	8	2	19	6	
SAS	SAS @ DAL	12/12/2017		L	48	89	35	87	40.2	7	28	25.0	12	19	63.2	10	39	49	20	10	4	5	11	-6	
DEN	DEN @ DET	12/12/2017		W	48	103	40	79	50.6	10	30	33.3	13	14	92.9	6	38	44	27	17	8	3	15	19	
WAS	WAS @ BKN	12/12/2017		L	48	98	38	95	40.0	4	22	18.2	18	22	81.8	12	37	49	18	11	8	3	26	-5	
CLE	CLE vs. ATL	12/12/2017		W	48	123	48	86	55.8	20	38	52.6	7	10	70.0	6	31	37	35	13	5	2	18	9	
MIN	MIN vs. PHI	12/12/2017		L	53	112	44	108	40.7	5	29	17.2	19	27	70.4	17	33	50	19	10	14	7	21	-5	
LAL	LAL @ NYK	12/12/2017		L	53	109	42	102	41.2	13	35	37.1	12	15	80.0	20	32	52	24	16	6	6	19	-4	
NYK	NYK vs. LAL	12/12/2017		W	53	113	48	101	47.5	9	22	40.9	8	11	72.7	15	34	49	25	14	7	7	16	4	
CHI	CHI vs. BOS	12/11/2017		W	48	108	39	81	48.1	12	29	41.4	18	25	72.0	10	36	46	23	9	9	3	18	23	
MEM	MEM vs. MIA	12/11/2017		L	48	82	28	72	38.9	8	27	29.6	18	27	66.7	6	25	31	17	15	6	1	22	-25	
MIA	MIA @ MEM	12/11/2017		W	48	107	37	66	56.1	14	27	51.9	19	24	79.2	2	33	35	24	14	8	8	22	25	
NOP	NOP @ HOU	12/11/2017		L	48	123	49	85	57.6	18	33	54.5	7	13	53.8	6	35	41	32	18	6	2	19	-7	
POR	POR @ GSW	12/11/2017		L	48	104	37	88	42.0	7	28	25.0	23	25	92.0	12	27	39	14	10	11	2	18	-7	
GSW	GSW vs. POR	12/11/2017		W	48	111	44	80	55.0	10	20	50.0	13	17	76.5	6	36	42	26	14	5	9	16	7	
HOU	HOU vs. NOP	12/11/2017		W	48	130	48	88	54.5	17	45	37.8	17	25	68.0	4	32	36	30	9	12	7	15	7	
CHA	CHA @ OKC	12/11/2017		W	48	116	43	81	53.1	13	25	52.0	17	24	70.8	9	32	41	22	15	8	4	20	13	
OKC	OKC vs. CHA	12/11/2017		L	48	103	35	85	41.2	9	26	34.6	24	25	96.0	11	28	39	16	15	5	2	19	-13	
LAC	LAC vs. TOR	12/11/2017		W	48	96	34	91	37.4	8	36	22.2	20	24	83.3	14	43	57	18	13	6	7	20	5	
TOR	TOR @ LAC	12/11/2017		L	48	91	32	80	40.0	7	29	24.1	20	26	76.9	3	39	42	18	13	9	6	22	-5	
BOS	BOS @ CHI	12/11/2017		L	48	85	33	83	39.8	10	40	25.0	9	14	64.3	11	35	46	22	16	2	1	19	-23	
MIN	MIN vs. DAL	12/10/2017		W	48	97	36	72	50.0	7	19	36.8	18	23	78.3	9	36	45	19	18	7	2	19	5	
IND	IND vs. DEN	12/10/2017		W	53	126	49	93	52.7	10	25	40.0	18	22	81.8	11	29	40	24	11	6	2	17	10	
SAC	SAC vs. TOR	12/10/2017		L	48	87	35	73	47.9	10	23	43.5	7	14	50.0	7	35	42	15	21	7	6	17	-15	
NYK	NYK vs. ATL	12/10/2017		W	48	111	39	80	48.8	5	17	29.4	28	34	82.4	6	27	33	16	12	9	4	30	4	
DET	DET vs. BOS	12/10/2017		L	48	81	28	84	33.3	10	33	30.3	15	19	78.9	11	35	46	14	10	7	4	16	-10	
DEN	DEN @ IND	12/10/2017		L	53	116	43	95	45.3	17	42	40.5	13	17	76.5	19	28	47	24	22	7	5	20	-10	
BOS	BOS @ DET	12/10/2017		W	48	91	33	79	41.8	11	30	36.7	14	18	77.8	9	41	50	16	14	4	4	18	10	
PHI	PHI @ NOP	12/10/2017		L	48	124	44	96	45.8	9	29	31.0	27	30	90.0	22	25	47	26	17	5	4	29	-7	
ATL	ATL @ NYK	12/10/2017		L	48	107	37	77	48.1	9	31	29.0	24	30	80.0	6	29	35	22	17	5	4	28	-4	
DAL	DAL @ MIN	12/10/2017		L	48	92	37	81	45.7	11	31	35.5	7	9	77.8	6	27	33	23	11	6	5	22	-5	
NOP	NOP vs. PHI	12/10/2017		W	48	131	46	80	57.5	15	24	62.5	24	32	75.0	5	28	33	31	15	11	9	21	7	
TOR	TOR @ SAC	12/10/2017		W	48	102	39	87	44.8	11	37	29.7	13	19	68.4	12	32	44	22	13	8	2	17	15	
MIL	MIL vs. UTA	12/09/2017		W	48	117	44	81	54.3	7	17	41.2	22	26	84.6	8	33	41	22	11	8	6	29	17	
NYK	NYK @ CHI	12/09/2017		L	48	102	43	91	47.3	7	24	29.2	9	9	100	8	32	40	25	15	6	3	17	-2	
HOU	HOU @ POR	12/09/2017		W	48	124	40	75	53.3	10	25	40.0	34	42	81.0	7	28	35	14	12	13	2	17	7	
CHA	CHA vs. LAL	12/09/2017		L	48	99	41	93	44.1	8	25	32.0	9	14	64.3	9	34	43	21	11	7	3	21	-11	
WAS	WAS @ LAC	12/09/2017		L	48	112	42	82	51.2	13	32	40.6	15	23	65.2	9	35	44	33	14	5	2	18	-1	
MIA	MIA @ BKN	12/09/2017		W	48	101	42	90	46.7	8	27	29.6	9	14	64.3	8	36	44	15	6	6	8	17	12	
MEM	MEM vs. OKC	12/09/2017		L	53	101	39	88	44.3	13	33	39.4	10	17	58.8	13	35	48	23	15	5	5	30	-1	
LAC	LAC vs. WAS	12/09/2017		W	48	113	39	80	48.8	14	32	43.8	21	24	87.5	4	29	33	22	10	8	4	19	1	
SAS	SAS @ PHX	12/09/2017		W	48	104	40	87	46.0	6	19	31.6	18	25	72.0	18	34	52	18	15	5	6	23	3	
BKN	BKN vs. MIA	12/09/2017		L	48	89	33	81	40.7	7	27	25.9	16	19	84.2	8	35	43	16	14	3	3	17	-12	
OKC	OKC @ MEM	12/09/2017		W	53	102	36	92	39.1	12	34	35.3	18	31	58.1	16	30	46	18	10	8	5	21	1	
CHI	CHI vs. NYK	12/09/2017		W	48	104	42	82	51.2	7	25	28.0	13	23	56.5	8	32	40	28	15	10	7	19	2	
POR	POR vs. HOU	12/09/2017		L	48	117	45	88	51.1	18	41	43.9	9	12	75.0	7	26	33	19	16	4	5	28	-7	
PHI	PHI @ CLE	12/09/2017		L	48	98	37	78	47.4	11	33	33.3	13	13	100	7	32	39	31	19	10	2	21	-7	
UTA	UTA @ MIL	12/09/2017		L	48	100	33	76	43.4	8	23	34.8	26	37	70.3	9	26	35	20	16	7	3	23	-17	
CLE	CLE vs. PHI	12/09/2017		W	48	105	36	75	48.0	14	29	48.3	19	24	79.2	6	27	33	26	18	12	2	16	7	
PHX	PHX vs. SAS	12/09/2017		L	48	101	35	80	43.8	7	25	28.0	24	30	80.0	10	30	40	11	11	4	1	21	-3	
ORL	ORL @ ATL	12/09/2017		L	48	110	45	92	48.9	13	34	38.2	7	8	87.5	10	29	39	39	12	7	2	24	-7	
LAL	LAL @ CHA	12/09/2017		W	48	110	43	85	50.6	9	27	33.3	15	21	71.4	6	40	46	24	14	7	5	21	11	
ATL	ATL vs. ORL	12/09/2017		W	48	117	41	80	51.3	17	33	51.5	18	25	72.0	9	31	40	33	12	7	6	13	7	
DAL	DAL @ MIL	12/08/2017		L	48	102	35	75	46.7	10	24	41.7	22	26	84.6	4	32	36	18	12	6	2	22	-7	
CHA	CHA vs. CHI	12/08/2017		L	53	111	40	100	40.0	10	29	34.5	21	29	72.4	9	41	50	22	11	7	11	21	-8	
NOP	NOP vs. SAC	12/08/2017		L	53	109	41	89	46.1	10	28	35.7	17	19	89.5	7	28	35	19	17	7	3	14	-7	
TOR	TOR @ MEM	12/08/2017		W	48	116	37	78	47.4	13	31	41.9	29	33	87.9	10	26	36	21	11	8	3	23	9	
CLE	CLE @ IND	12/08/2017		L	48	102	37	86	43.0	11	36	30.6	17	22	77.3	9	35	44	23	12	4	4	23	-4	
BOS	BOS @ SAS	12/08/2017		L	48	102	38	83	45.8	11	38	28.9	15	17	88.2	11	28	39	14	14	10	0	22	-3	
DET	DET vs. GSW	12/08/2017		L	48	98	38	92	41.3	12	27	44.4	10	19	52.6	15	34	49	20	13	8	2	17	-4	
DEN	DEN @ ORL	12/08/2017		W	48	103	42	85	49.4	6	21	28.6	13	16	81.3	6	38	44	21	13	7	7	20	14	
MEM	MEM vs. TOR	12/08/2017		L	48	107	41	82	50.0	9	27	33.3	16	22	72.7	11	24	35	24	17	8	3	25	-9	
GSW	GSW @ DET	12/08/2017		W	48	102	39	81	48.1	7	26	26.9	17	22	77.3	5	40	45	29	14	5	15	19	4	
SAC	SAC @ NOP	12/08/2017		W	53	116	47	97	48.5	13	30	43.3	9	14	64.3	11	35	46	21	20	12	4	21	7	
SAS	SAS vs. BOS	12/08/2017		W	48	105	38	81	46.9	8	27	29.6	21	24	87.5	14	32	46	16	13	6	3	14	3	
IND	IND vs. CLE	12/08/2017		W	48	106	38	86	44.2	15	39	38.5	15	24	62.5	12	38	50	21	10	6	4	19	4	
ORL	ORL vs. DEN	12/08/2017		L	48	89	33	83	39.8	5	21	23.8	18	23	78.3	11	31	42	18	15	5	7	17	-14	
CHI	CHI @ CHA	12/08/2017		W	53	119	48	99	48.5	6	18	33.3	17	22	77.3	6	50	56	23	14	5	7	29	8	
MIL	MIL vs. DAL	12/08/2017		W	48	109	36	79	45.6	8	24	33.3	29	34	85.3	7	33	40	20	10	10	6	24	7	
PHX	PHX vs. WAS	12/07/2017		L	48	99	36	78	46.2	7	23	30.4	20	28	71.4	10	32	42	22	14	5	5	21	-10	
WAS	WAS @ PHX	12/07/2017		W	48	109	41	81	50.6	8	21	38.1	19	25	76.0	8	30	38	25	11	6	4	23	10	
BKN	BKN vs. OKC	12/07/2017		W	48	100	35	80	43.8	11	37	29.7	19	30	63.3	7	42	49	24	16	3	7	21	5	
PHI	PHI vs. LAL	12/07/2017		L	48	104	39	81	48.1	10	26	38.5	16	21	76.2	7	37	44	29	18	3	13	27	-3	
HOU	HOU @ UTA	12/07/2017		W	48	112	38	81	46.9	18	42	42.9	18	24	75.0	8	38	46	22	17	10	5	25	11	
LAL	LAL @ PHI	12/07/2017		W	48	107	42	96	43.8	11	28	39.3	12	24	50.0	15	29	44	22	12	13	7	24	3	
UTA	UTA vs. HOU	12/07/2017		L	48	101	34	77	44.2	11	30	36.7	22	27	81.5	4	28	32	17	13	10	5	21	-11	
OKC	OKC @ BKN	12/07/2017		L	48	95	38	98	38.8	7	24	29.2	12	23	52.2	17	37	54	18	12	6	3	25	-5	
SAC	SAC @ CLE	12/06/2017		L	48	95	39	86	45.3	10	32	31.3	7	13	53.8	9	36	45	25	14	15	5	20	-6	
LAC	LAC vs. MIN	12/06/2017		L	48	107	44	99	44.4	10	32	31.3	9	15	60.0	17	26	43	23	9	6	3	17	-6	
GSW	GSW @ CHA	12/06/2017		W	48	101	40	84	47.6	11	30	36.7	10	13	76.9	8	39	47	26	15	8	12	20	14	
BOS	BOS vs. DAL	12/06/2017		W	48	97	36	87	41.4	12	34	35.3	13	17	76.5	9	44	53	25	12	8	8	15	7	
DET	DET @ MIL	12/06/2017		L	48	100	36	87	41.4	10	30	33.3	18	27	66.7	17	29	46	20	12	5	0	20	-4	
DAL	DAL @ BOS	12/06/2017		L	48	90	34	86	39.5	9	28	32.1	13	17	76.5	6	39	45	19	11	7	5	12	-7	
ATL	ATL @ ORL	12/06/2017		L	53	106	40	93	43.0	11	27	40.7	15	20	75.0	11	38	49	25	19	7	3	16	-4	
MIN	MIN @ LAC	12/06/2017		W	48	113	45	82	54.9	7	19	36.8	16	21	76.2	8	38	46	29	15	4	7	17	6	
CLE	CLE vs. SAC	12/06/2017		W	48	101	37	78	47.4	14	39	35.9	13	21	61.9	7	36	43	28	15	5	3	10	6	
NYK	NYK vs. MEM	12/06/2017		W	48	99	35	67	52.2	9	14	64.3	20	27	74.1	10	32	42	22	18	8	3	21	11	
SAS	SAS vs. MIA	12/06/2017		W	48	117	46	87	52.9	13	25	52.0	12	14	85.7	10	24	34	30	11	6	7	14	12	
DEN	DEN @ NOP	12/06/2017		L	48	114	41	94	43.6	16	35	45.7	16	22	72.7	10	30	40	22	9	7	4	21	-9	
IND	IND vs. CHI	12/06/2017		W	48	98	39	87	44.8	12	34	35.3	8	10	80.0	7	32	39	21	13	7	5	14	2	
NOP	NOP vs. DEN	12/06/2017		W	48	123	46	86	53.5	12	31	38.7	19	29	65.5	11	38	49	28	13	4	5	19	9	
MIA	MIA @ SAS	12/06/2017		L	48	105	39	72	54.2	18	34	52.9	9	12	75.0	6	23	29	28	19	7	4	17	-12	
CHI	CHI @ IND	12/06/2017		L	48	96	39	83	47.0	10	26	38.5	8	16	50.0	11	35	46	18	16	3	5	15	-2	
MEM	MEM @ NYK	12/06/2017		L	48	88	29	70	41.4	12	28	42.9	18	22	81.8	4	23	27	14	15	8	5	24	-11	
MIL	MIL vs. DET	12/06/2017		W	48	104	39	79	49.4	8	22	36.4	18	26	69.2	13	28	41	22	12	7	5	21	4	
CHA	CHA vs. GSW	12/06/2017		L	48	87	34	97	35.1	6	19	31.6	13	17	76.5	14	35	49	17	12	5	3	13	-14	
ORL	ORL vs. ATL	12/06/2017		W	53	110	46	98	46.9	6	28	21.4	12	18	66.7	13	39	52	17	17	9	7	23	4	
OKC	OKC vs. UTA	12/05/2017		W	48	100	39	81	48.1	4	18	22.2	18	26	69.2	12	34	46	18	19	11	6	18	6	
POR	POR vs. WAS	12/05/2017		L	48	92	32	78	41.0	12	27	44.4	16	21	76.2	7	34	41	18	19	2	5	20	-14	
PHX	PHX @ TOR	12/05/2017		L	48	113	37	75	49.3	9	24	37.5	30	38	78.9	0	35	35	23	17	7	4	24	-13	
WAS	WAS @ POR	12/05/2017		W	48	106	42	89	47.2	11	25	44.0	11	14	78.6	11	33	44	20	10	16	6	22	14	
TOR	TOR vs. PHX	12/05/2017		W	48	126	44	92	47.8	15	36	41.7	23	26	88.5	8	34	42	30	18	13	4	28	13	
UTA	UTA @ OKC	12/05/2017		L	48	94	34	79	43.0	11	33	33.3	15	21	71.4	9	26	35	18	18	16	5	21	-6	
MIL	MIL @ BOS	12/04/2017		L	48	100	35	78	44.9	9	21	42.9	21	24	87.5	3	25	28	17	10	6	2	17	-11	
PHX	PHX @ PHI	12/04/2017		W	48	115	44	91	48.4	10	22	45.5	17	22	77.3	15	31	46	25	11	10	9	14	14	
BOS	BOS vs. MIL	12/04/2017		W	48	111	43	78	55.1	10	22	45.5	15	19	78.9	8	37	45	25	15	5	3	20	11	
NOP	NOP vs. GSW	12/04/2017		L	48	115	45	91	49.5	16	39	41.0	9	15	60.0	11	36	47	33	21	11	4	26	-10	
MEM	MEM vs. MIN	12/04/2017		W	48	95	34	72	47.2	6	21	28.6	21	24	87.5	6	35	41	22	16	6	8	22	3	
BKN	BKN @ ATL	12/04/2017		W	48	110	41	85	48.2	15	36	41.7	13	15	86.7	12	40	52	29	24	7	6	28	20	
UTA	UTA vs. WAS	12/04/2017		W	48	116	43	76	56.6	16	34	47.1	14	18	77.8	10	42	52	29	16	9	3	20	47	
WAS	WAS @ UTA	12/04/2017		L	48	69	23	80	28.8	4	20	20.0	19	23	82.6	12	19	31	9	13	8	2	21	-47	
IND	IND vs. NYK	12/04/2017		W	48	115	46	86	53.5	11	26	42.3	12	15	80.0	7	37	44	28	16	10	5	20	18	
SAS	SAS vs. DET	12/04/2017		W	48	96	35	82	42.7	14	31	45.2	12	12	100	10	41	51	30	17	2	7	20	3	
PHI	PHI vs. PHX	12/04/2017		L	48	101	39	91	42.9	7	30	23.3	16	16	100	13	34	47	23	14	9	6	22	-14	
DET	DET @ SAS	12/04/2017		L	48	93	35	85	41.2	8	27	29.6	15	24	62.5	7	35	42	15	10	8	2	22	-3	
CHI	CHI vs. CLE	12/04/2017		L	48	91	34	82	41.5	9	34	26.5	14	18	77.8	10	33	43	21	11	4	5	16	-22	
ORL	ORL @ CHA	12/04/2017		L	48	94	36	82	43.9	10	32	31.3	12	14	85.7	5	35	40	24	20	5	5	30	-10	
CLE	CLE @ CHI	12/04/2017		W	48	113	42	81	51.9	13	36	36.1	16	17	94.1	5	41	46	22	8	6	2	13	22	
DEN	DEN @ DAL	12/04/2017		L	48	105	38	91	41.8	14	36	38.9	15	23	65.2	15	34	49	25	7	5	5	19	-17	
ATL	ATL vs. BKN	12/04/2017		L	48	90	30	82	36.6	9	30	30.0	21	27	77.8	9	29	38	18	18	9	2	19	-20	
DAL	DAL vs. DEN	12/04/2017		W	48	122	49	86	57.0	12	26	46.2	12	17	70.6	5	37	42	26	7	4	6	18	17	
NYK	NYK @ IND	12/04/2017		L	48	97	40	91	44.0	6	23	26.1	11	16	68.8	15	28	43	26	18	4	2	15	-18	
MIN	MIN @ MEM	12/04/2017		L	48	92	35	79	44.3	4	17	23.5	18	19	94.7	7	27	34	17	9	9	2	16	-3	
GSW	GSW @ NOP	12/04/2017		W	48	125	45	87	51.7	16	33	48.5	19	27	70.4	5	35	40	36	17	14	5	17	10	
CHA	CHA vs. ORL	12/04/2017		W	48	104	34	84	40.5	3	17	17.6	33	40	82.5	11	41	52	17	15	13	5	18	10	
NYK	NYK vs. ORL	12/03/2017		L	48	100	43	93	46.2	5	15	33.3	9	10	90.0	10	35	45	18	14	4	4	24	-5	
HOU	HOU @ LAL	12/03/2017		W	48	118	45	90	50.0	14	37	37.8	14	17	82.4	7	36	43	17	15	10	4	23	23	
MIA	MIA vs. GSW	12/03/2017		L	48	95	33	81	40.7	14	37	37.8	15	17	88.2	5	23	28	17	12	5	4	15	-28	
MIN	MIN vs. LAC	12/03/2017		W	48	112	38	88	43.2	8	26	30.8	28	31	90.3	14	28	42	22	7	9	1	16	6	
SAS	SAS @ OKC	12/03/2017		L	48	87	31	76	40.8	8	28	28.6	17	23	73.9	8	31	39	14	17	11	9	24	-3	
LAC	LAC @ MIN	12/03/2017		L	48	106	37	73	50.7	15	34	44.1	17	22	77.3	8	29	37	21	16	3	7	26	-6	
OKC	OKC vs. SAS	12/03/2017		W	48	90	37	87	42.5	6	22	27.3	10	21	47.6	15	32	47	21	20	8	2	19	3	
ORL	ORL @ NYK	12/03/2017		W	48	105	37	82	45.1	6	28	21.4	25	29	86.2	8	34	42	19	12	8	3	11	5	
LAL	LAL vs. HOU	12/03/2017		L	48	95	32	84	38.1	9	28	32.1	22	30	73.3	11	34	45	16	21	9	6	22	-23	
GSW	GSW @ MIA	12/03/2017		W	48	123	47	84	56.0	11	30	36.7	18	24	75.0	7	34	41	32	10	4	4	14	28	
BOS	BOS vs. PHX	12/02/2017		W	48	116	42	80	52.5	14	31	45.2	18	23	78.3	4	27	31	32	9	8	6	16	5	
PHI	PHI vs. DET	12/02/2017		W	48	108	35	86	40.7	10	28	35.7	28	32	87.5	17	30	47	27	18	7	4	24	5	
NOP	NOP @ POR	12/02/2017		W	48	123	45	86	52.3	15	31	48.4	18	25	72.0	4	44	48	22	12	2	3	16	7	
MIL	MIL vs. SAC	12/02/2017		W	48	109	34	69	49.3	6	19	31.6	35	42	83.3	9	27	36	20	15	9	6	18	5	
CLE	CLE vs. MEM	12/02/2017		W	48	116	42	75	56.0	11	24	45.8	21	23	91.3	1	30	31	24	11	8	7	14	5	
MEM	MEM @ CLE	12/02/2017		L	48	111	43	84	51.2	13	23	56.5	12	14	85.7	6	30	36	31	13	6	4	19	-5	
BKN	BKN vs. ATL	12/02/2017		L	48	102	34	82	41.5	17	42	40.5	17	21	81.0	12	34	46	26	19	1	8	18	-12	
DET	DET @ PHI	12/02/2017		L	48	103	34	78	43.6	9	31	29.0	26	32	81.3	7	29	36	20	19	8	2	27	-5	
LAL	LAL @ DEN	12/02/2017		L	48	100	38	86	44.2	9	30	30.0	15	21	71.4	17	35	52	21	21	5	2	24	-15	
