TEAM,MATCH UP,GAME DATE,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,OPP_TEAM,OPP_PTS,OPP_FGM,OPP_FGA,OPP_FG%,OPP_3PM,OPP_3PA,OPP_3P%,OPP_FTM,OPP_FTA,OPP_FT%,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_PF,Home/Away,Rest,temp,diff,WIN
BOS,BOS vs. CHI,03/12/2017,48,100,40,86,46.5,16,37,43.2,4,4,100.0,12,39,51,22,21,14,5,14,20,CHI,80,33,87,37.9,7,25,28.0,7,9,77.8,12,28,40,18,19,13,3,10,1,2,2017-03-12,2.0,1
BOS,BOS vs. MIN,03/15/2017,48,117,43,79,54.4,13,33,39.4,18,21,85.7,5,32,37,34,10,2,5,16,13,MIN,104,40,91,44.0,8,27,29.6,16,20,80.0,15,27,42,26,8,4,1,21,1,3,2017-03-15,3.0,1
BOS,BOS @ BKN,03/17/2017,48,98,34,85,40.0,7,29,24.1,23,29,79.3,8,43,51,20,13,7,6,23,3,BKN,95,30,83,36.1,11,35,31.4,24,30,80.0,6,35,41,23,10,7,7,25,0,2,2017-03-17,2.0,1
BOS,BOS @ PHI,03/19/2017,48,99,34,84,40.5,6,29,20.7,25,29,86.2,8,33,41,27,18,8,5,15,-6,PHI,105,41,88,46.6,12,33,36.4,11,15,73.3,8,35,43,29,16,9,7,23,0,2,2017-03-19,2.0,0
BOS,BOS vs. WAS,03/20/2017,48,110,40,93,43.0,10,33,30.3,20,28,71.4,19,34,53,19,15,10,6,24,8,WAS,102,37,86,43.0,8,35,22.9,20,26,76.9,8,31,39,24,18,6,4,28,1,1,2017-03-20,1.0,1
BOS,BOS vs. IND,03/22/2017,48,109,43,84,51.2,11,27,40.7,12,14,85.7,10,33,43,27,17,5,2,17,9,IND,100,38,87,43.7,11,28,39.3,13,19,68.4,18,27,45,20,13,13,6,19,1,2,2017-03-22,2.0,1
BOS,BOS vs. PHX,03/24/2017,48,130,44,94,46.8,14,41,34.1,28,35,80.0,12,38,50,31,15,8,5,32,10,PHX,120,39,86,45.3,6,19,31.6,36,49,73.5,10,39,49,23,13,9,3,30,1,2,2017-03-24,2.0,1
BOS,BOS vs. MIA,03/26/2017,48,112,41,77,53.2,8,24,33.3,22,25,88.0,8,27,35,32,19,8,3,19,4,MIA,108,41,91,45.1,7,29,24.1,19,24,79.2,16,24,40,19,16,9,5,22,1,2,2017-03-26,2.0,1
BOS,BOS vs. MIL,03/29/2017,48,100,35,88,39.8,12,37,32.4,18,23,78.3,15,27,42,24,16,8,3,18,-3,MIL,103,41,78,52.6,8,22,36.4,13,17,76.5,7,28,35,27,16,9,8,21,1,3,2017-03-29,3.0,0
BOS,BOS vs. ORL,03/31/2017,48,117,38,84,45.2,12,33,36.4,29,34,85.3,5,40,45,27,11,6,5,18,1,ORL,116,40,98,40.8,12,30,40.0,24,25,96.0,11,37,48,28,9,9,4,21,1,2,2017-03-31,2.0,1
BOS,BOS @ NYK,04/02/2017,48,110,40,72,55.6,12,37,32.4,18,26,69.2,5,36,41,22,17,8,3,25,16,NYK,94,33,85,38.8,7,25,28.0,21,25,84.0,8,24,32,20,11,12,2,20,0,2,2017-04-02,2.0,1
BOS,BOS vs. CLE,04/05/2017,48,91,33,81,40.7,7,33,21.2,18,29,62.1,8,30,38,21,13,6,4,18,-23,CLE,114,43,92,46.7,11,36,30.6,17,18,94.4,13,38,51,19,10,7,5,26,1,3,2017-04-05,3.0,0
BOS,BOS @ ATL,04/06/2017,48,116,37,90,41.1,15,43,34.9,27,34,79.4,10,28,38,28,12,9,4,29,-7,ATL,123,44,89,49.4,11,23,47.8,24,34,70.6,13,39,52,26,17,7,4,30,0,1,2017-04-06,1.0,0
BOS,BOS @ CHA,04/08/2017,48,121,45,87,51.7,17,39,43.6,14,17,82.4,5,38,43,35,9,2,5,19,7,CHA,114,38,84,45.2,9,28,32.1,29,32,90.6,7,35,42,22,7,5,5,15,0,2,2017-04-08,2.0,1
BOS,BOS vs. BKN,04/10/2017,48,114,41,91,45.1,14,38,36.8,18,21,85.7,9,42,51,31,14,7,4,23,9,BKN,105,31,86,36.0,8,31,25.8,35,39,89.7,9,40,49,18,12,8,6,19,1,2,2017-04-10,2.0,1
BOS,BOS vs. MIL,04/12/2017,48,112,41,91,45.1,12,37,32.4,18,26,69.2,11,35,46,31,8,12,3,17,18,MIL,94,37,84,44.0,6,23,26.1,14,17,82.4,9,34,43,26,17,6,9,20,1,2,2017-04-12,2.0,1
CHA,CHA @ MIL,10/26/2016,48,107,40,89,44.9,7,23,30.4,20,24,83.3,11,40,51,27,10,5,10,22,11,MIL,96,39,92,42.4,3,16,18.8,15,20,75.0,10,36,46,23,8,4,5,22,0,0,2016-10-26,-168.0,1
CHA,CHA @ MIA,10/28/2016,48,97,35,92,38.0,7,22,31.8,20,24,83.3,13,36,49,20,8,10,9,20,6,MIA,91,32,86,37.2,14,34,41.2,13,20,65.0,11,41,52,19,20,2,4,23,0,2,2016-10-28,2.0,1
CHA,CHA vs. BOS,10/29/2016,48,98,32,79,40.5,9,32,28.1,25,33,75.8,6,32,38,22,9,8,6,17,-6,BOS,104,39,81,48.1,15,31,48.4,11,17,64.7,4,38,42,25,13,4,6,26,1,1,2016-10-29,1.0,0
CHA,CHA vs. PHI,11/02/2016,48,109,39,79,49.4,13,34,38.2,18,26,69.2,9,35,44,25,15,8,3,17,16,PHI,93,34,86,39.5,12,38,31.6,13,15,86.7,8,29,37,23,19,8,2,24,1,4,2016-11-02,4.0,1
CHA,CHA @ BKN,11/04/2016,48,99,36,86,41.9,10,30,33.3,17,24,70.8,7,42,49,24,16,7,3,18,4,BKN,95,35,87,40.2,9,36,25.0,16,21,76.2,7,39,46,20,16,12,4,22,0,2,2016-11-04,2.0,1
CHA,CHA vs. IND,11/07/2016,48,122,41,84,48.8,12,32,37.5,28,32,87.5,3,40,43,30,12,12,4,15,22,IND,100,40,94,42.6,9,33,27.3,11,15,73.3,12,40,52,23,18,8,4,25,1,3,2016-11-07,3.0,1
CHA,CHA vs. UTA,11/09/2016,48,104,38,82,46.3,8,26,30.8,20,29,69.0,5,32,37,24,9,8,3,19,6,UTA,98,38,82,46.3,8,34,23.5,14,18,77.8,10,36,46,24,14,5,6,22,1,2,2016-11-09,2.0,1
CHA,CHA vs. TOR,11/11/2016,48,111,38,93,40.9,17,41,41.5,18,24,75.0,18,39,57,22,12,1,4,16,-2,TOR,113,43,90,47.8,6,22,27.3,21,22,95.5,8,37,45,18,5,8,5,21,1,2,2016-11-11,2.0,0
CHA,CHA @ CLE,11/13/2016,48,93,36,95,37.9,11,29,37.9,10,12,83.3,10,35,45,23,5,7,3,19,-7,CLE,100,39,92,42.4,14,38,36.8,8,15,53.3,12,41,53,25,9,3,8,13,0,2,2016-11-13,2.0,0
CHA,CHA @ MIN,11/15/2016,48,115,43,80,53.8,11,24,45.8,18,22,81.8,4,33,37,25,13,10,6,17,7,MIN,108,38,89,42.7,15,35,42.9,17,21,81.0,14,29,43,25,18,4,5,19,0,2,2016-11-15,2.0,1
CHA,CHA vs. ATL,11/18/2016,48,100,37,90,41.1,10,29,34.5,16,24,66.7,8,36,44,25,11,11,4,16,4,ATL,96,39,84,46.4,7,28,25.0,11,17,64.7,8,41,49,25,17,9,6,18,1,3,2016-11-18,3.0,1
CHA,CHA @ NOP,11/19/2016,53,116,40,97,41.2,15,43,34.9,21,28,75.0,8,44,52,29,15,7,5,21,-5,NOP,121,43,98,43.9,14,36,38.9,21,25,84.0,10,43,53,27,12,9,6,23,0,1,2016-11-19,1.0,0
CHA,CHA vs. MEM,11/21/2016,48,90,30,73,41.1,9,31,29.0,21,33,63.6,8,31,39,20,11,6,9,13,-15,MEM,105,40,84,47.6,12,26,46.2,13,17,76.5,6,34,40,24,10,7,8,24,1,2,2016-11-21,2.0,0
